"Message",Normal,"Embedded manifest in System.Xml.XmlSerializer: System.Xml.XmlSerializer.Resources.System.Xml.XmlSerializer.rd.xml"
"Message",Normal,"Embedded manifest in System.Private.Interop: Resources.System.Private.Interop.rd.xml"
"Message",Normal,"Embedded manifest in Microsoft.Xaml.Interactions: Microsoft.Xaml.Interactions.Properties.Microsoft.Xaml.Interactions.rd.xml"
"Message",Normal,"Embedded manifest in Microsoft.Xaml.Interactivity: Microsoft.Xaml.Interactivity.Properties.Microsoft.Xaml.Interactivity.rd.xml"
"Message",Normal,"Microsoft.WindowsAzure.Mobile"
"Message",Normal,"Newtonsoft.Json"
"Message",Normal,"Imported XAML Roots from 1 files:"
"Message",Normal,"C:\Users\Eric L\Source\Repos\PenappleWindowsApp\PenappleWindowsApp\PenappleWindowsApp\obj\x86\Release\ilc\in\PenappleWindowsApp.xr.xml"
"Message",Normal,"Running 'Mcg' transform, heap at 196 MB."
"Message",High,"Computing application closure and generating interop code"
"Message",Normal,"  List of .lib files:"
"Message",Normal,"      WindowsApp.lib"
"Message",Normal,"      winsqlite3.lib"
"Message",Normal,"  List of .lib search paths:"
"Message",Normal,"      C:\Program Files (x86)\Windows Kits\10\lib\10.0.14393.0\um\x86"
"Message",Normal,"  Loading exports from libs..."
"Message",Normal,"      2526 exports read from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.14393.0\um\x86\WindowsApp.lib'."
"Message",Normal,"      231 exports read from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.14393.0\um\x86\winsqlite3.lib'."
"Message",High,"  Loading 97 modules..."
"Message",Normal,"          P/Invoke 'GetNativeSystemInfo' resolved to 'api-ms-win-core-sysinfo-l1-2-1.dll!GetNativeSystemInfo' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.14393.0\um\x86\WindowsApp.lib'."
"Message",Normal,"          P/Invoke 'RhWaitForPendingFinalizers' with [DllImport(ExactSpelling=true)] resolved to '[MRT]!RhWaitForPendingFinalizers'."
"Message",Normal,"          P/Invoke 'RhYield' with [DllImport(ExactSpelling=true)] resolved to '[MRT]!RhYield'."
"Message",Normal,"          P/Invoke 'RhCompatibleReentrantWaitAny' with [DllImport(ExactSpelling=true)] resolved to '[MRT]!RhCompatibleReentrantWaitAny'."
"Message",Normal,"          P/Invoke '_ecvt_s' with [DllImport(ExactSpelling=true)] resolved to '[MRT]!_ecvt_s'."
"Message",Normal,"          P/Invoke 'memmove' with [DllImport(ExactSpelling=true)] resolved to '[MRT]!memmove'."
"Message",Normal,"          P/Invoke 'CallingConventionConverter_GetStubs' with [DllImport(ExactSpelling=true)] resolved to '*!CallingConventionConverter_GetStubs'."
"Message",Normal,"          P/Invoke 'GetLastError' resolved to 'api-ms-win-core-errorhandling-l1-1-1.dll!GetLastError' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.14393.0\um\x86\WindowsApp.lib'."
"Message",Normal,"          P/Invoke 'RoInitialize' resolved to 'api-ms-win-core-winrt-l1-1-0.dll!RoInitialize' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.14393.0\um\x86\WindowsApp.lib'."
"Message",Normal,"          P/Invoke 'IsValidLocaleName' resolved to 'api-ms-win-core-localization-l1-2-1.dll!IsValidLocaleName' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.14393.0\um\x86\WindowsApp.lib'."
"Message",Normal,"          P/Invoke 'ResolveLocaleName' resolved to 'api-ms-win-core-localization-l1-2-1.dll!ResolveLocaleName' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.14393.0\um\x86\WindowsApp.lib'."
"Message",Normal,"          P/Invoke 'GetCPInfoExW' resolved to 'api-ms-win-core-localization-l1-2-1.dll!GetCPInfoExW' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.14393.0\um\x86\WindowsApp.lib'."
"Message",Normal,"          P/Invoke 'RoGetBufferMarshaler' resolved to 'api-ms-win-core-winrt-robuffer-l1-1-0.dll!RoGetBufferMarshaler' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.14393.0\um\x86\WindowsApp.lib'."
"Message",Normal,"          P/Invoke 'CoCreateInstance' with [DllImport(ExactSpelling=true)] resolved to 'api-ms-win-core-com-l1-1-0.dll!CoCreateInstance'."
"Message",Normal,"          P/Invoke 'RtlIpv6AddressToStringExW' resolved to 'ntdll.dll!RtlIpv6AddressToStringExW' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.14393.0\um\x86\WindowsApp.lib'."
"Message",Normal,"          P/Invoke 'RtlIpv4AddressToStringExW' resolved to 'ntdll.dll!RtlIpv4AddressToStringExW' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.14393.0\um\x86\WindowsApp.lib'."
"Message",Normal,"          P/Invoke '#6' resolved to 'oleaut32.dll!#6' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.14393.0\um\x86\WindowsApp.lib'."
"Message",Normal,"          P/Invoke 'FormatMessageW' resolved to 'api-ms-win-core-localization-l1-2-1.dll!FormatMessageW' from 'C:\Program Files (x86)\Windows Kits\10\lib\10.0.14393.0\um\x86\WindowsApp.lib'."
"Message",High,"  Generating code..."
"Message",High,"  Interop code generated."
"Message",Normal,"  Written code to AssemblyInfo.g.cs"
"Message",Normal,"  Written code to Adapters.g.cs"
"Message",Normal,"  Written code to Data.g.cs"
"Message",Normal,"  Written code to Helpers.g.cs"
"Message",Normal,"  Written code to ImplTypes.g.cs"
"Message",Normal,"  Written code to PInvoke.g.cs"
"Message",Normal,"  Written code to SafeTypes.g.cs"
"Message",Normal,"  Written code to SharedStubs.g.cs"
"Message",Normal,"Running 'GenerateCodeAndCompile' transform, heap at 213 MB."
"Message",High,"Generating serialization code"
"Message",High,"Compiling interop code"
"Message",Normal,"Compiling generated source code: C:\Users\Eric L\.nuget\packages\microsoft.net.native.compiler\1.6.1\tools\x86\ilc\csc\csc.exe /noconfig @""C:\Users\Eric L\Source\Repos\PenappleWindowsApp\PenappleWindowsApp\PenappleWindowsApp\obj\x86\Release\ilc\intermediate\PenappleWindowsApp.McgInterop.rsp"""
"Message",Normal,"The type 'Microsoft.Graphics.Canvas.CanvasAlphaMode' is found in more than one assembly."
"Message",Normal,"file:///C:/Users/Eric L/Source/Repos/PenappleWindowsApp/PenappleWindowsApp/PenappleWindowsApp/obj/x86/Release/ilc/in/Microsoft.Graphics.Canvas.winmd"
"Message",Normal,"file:///C:/Users/Eric L/Source/Repos/PenappleWindowsApp/PenappleWindowsApp/PenappleWindowsApp/obj/x86/Release/ilc/in/Microsoft.Graphics.Canvas.winmd"
"Message",Normal,"The type 'Microsoft.Graphics.Canvas.CanvasAntialiasing' is found in more than one assembly."
"Message",Normal,"file:///C:/Users/Eric L/Source/Repos/PenappleWindowsApp/PenappleWindowsApp/PenappleWindowsApp/obj/x86/Release/ilc/in/Microsoft.Graphics.Canvas.winmd"
"Message",Normal,"file:///C:/Users/Eric L/Source/Repos/PenappleWindowsApp/PenappleWindowsApp/PenappleWindowsApp/obj/x86/Release/ilc/in/Microsoft.Graphics.Canvas.winmd"
"Message",Normal,"The type 'Microsoft.Graphics.Canvas.CanvasBlend' is found in more than one assembly."
"Message",Normal,"file:///C:/Users/Eric L/Source/Repos/PenappleWindowsApp/PenappleWindowsApp/PenappleWindowsApp/obj/x86/Release/ilc/in/Microsoft.Graphics.Canvas.winmd"
"Message",Normal,"file:///C:/Users/Eric L/Source/Repos/PenappleWindowsApp/PenappleWindowsApp/PenappleWindowsApp/obj/x86/Release/ilc/in/Microsoft.Graphics.Canvas.winmd"
"Message",Normal,"The type 'Microsoft.Graphics.Canvas.CanvasBufferPrecision' is found in more than one assembly."
"Message",Normal,"file:///C:/Users/Eric L/Source/Repos/PenappleWindowsApp/PenappleWindowsApp/PenappleWindowsApp/obj/x86/Release/ilc/in/Microsoft.Graphics.Canvas.winmd"
"Message",Normal,"file:///C:/Users/Eric L/Source/Repos/PenappleWindowsApp/PenappleWindowsApp/PenappleWindowsApp/obj/x86/Release/ilc/in/Microsoft.Graphics.Canvas.winmd"
"Message",Normal,"The type 'Microsoft.Graphics.Canvas.CanvasColorSpace' is found in more than one assembly."
"Message",Normal,"file:///C:/Users/Eric L/Source/Repos/PenappleWindowsApp/PenappleWindowsApp/PenappleWindowsApp/obj/x86/Release/ilc/in/Microsoft.Graphics.Canvas.winmd"
"Message",Normal,"file:///C:/Users/Eric L/Source/Repos/PenappleWindowsApp/PenappleWindowsApp/PenappleWindowsApp/obj/x86/Release/ilc/in/Microsoft.Graphics.Canvas.winmd"
"Message",Normal,"The type 'Microsoft.Graphics.Canvas.CanvasComposite' is found in more than one assembly."
"Message",Normal,"file:///C:/Users/Eric L/Source/Repos/PenappleWindowsApp/PenappleWindowsApp/PenappleWindowsApp/obj/x86/Release/ilc/in/Microsoft.Graphics.Canvas.winmd"
"Message",Normal,"file:///C:/Users/Eric L/Source/Repos/PenappleWindowsApp/PenappleWindowsApp/PenappleWindowsApp/obj/x86/Release/ilc/in/Microsoft.Graphics.Canvas.winmd"
"Message",Normal,"The type 'Microsoft.Graphics.Canvas.CanvasDebugLevel' is found in more than one assembly."
"Message",Normal,"file:///C:/Users/Eric L/Source/Repos/PenappleWindowsApp/PenappleWindowsApp/PenappleWindowsApp/obj/x86/Release/ilc/in/Microsoft.Graphics.Canvas.winmd"
"Message",Normal,"file:///C:/Users/Eric L/Source/Repos/PenappleWindowsApp/PenappleWindowsApp/PenappleWindowsApp/obj/x86/Release/ilc/in/Microsoft.Graphics.Canvas.winmd"
"Message",Normal,"The type 'Microsoft.Graphics.Canvas.CanvasEdgeBehavior' is found in more than one assembly."
"Message",Normal,"file:///C:/Users/Eric L/Source/Repos/PenappleWindowsApp/PenappleWindowsApp/PenappleWindowsApp/obj/x86/Release/ilc/in/Microsoft.Graphics.Canvas.winmd"
"Message",Normal,"file:///C:/Users/Eric L/Source/Repos/PenappleWindowsApp/PenappleWindowsApp/PenappleWindowsApp/obj/x86/Release/ilc/in/Microsoft.Graphics.Canvas.winmd"
"Message",Normal,"The type 'Microsoft.Graphics.Canvas.CanvasImageInterpolation' is found in more than one assembly."
"Message",Normal,"file:///C:/Users/Eric L/Source/Repos/PenappleWindowsApp/PenappleWindowsApp/PenappleWindowsApp/obj/x86/Release/ilc/in/Microsoft.Graphics.Canvas.winmd"
"Message",Normal,"file:///C:/Users/Eric L/Source/Repos/PenappleWindowsApp/PenappleWindowsApp/PenappleWindowsApp/obj/x86/Release/ilc/in/Microsoft.Graphics.Canvas.winmd"
"Message",Normal,"The type 'Microsoft.Graphics.Canvas.CanvasLayerOptions' is found in more than one assembly."
"Message",Normal,"file:///C:/Users/Eric L/Source/Repos/PenappleWindowsApp/PenappleWindowsApp/PenappleWindowsApp/obj/x86/Release/ilc/in/Microsoft.Graphics.Canvas.winmd"
"Message",Normal,"file:///C:/Users/Eric L/Source/Repos/PenappleWindowsApp/PenappleWindowsApp/PenappleWindowsApp/obj/x86/Release/ilc/in/Microsoft.Graphics.Canvas.winmd"
"Message",Normal,"The type 'Microsoft.Graphics.Canvas.CanvasUnits' is found in more than one assembly."
"Message",Normal,"file:///C:/Users/Eric L/Source/Repos/PenappleWindowsApp/PenappleWindowsApp/PenappleWindowsApp/obj/x86/Release/ilc/in/Microsoft.Graphics.Canvas.winmd"
"Message",Normal,"file:///C:/Users/Eric L/Source/Repos/PenappleWindowsApp/PenappleWindowsApp/PenappleWindowsApp/obj/x86/Release/ilc/in/Microsoft.Graphics.Canvas.winmd"
"Message",Normal,"The type 'Microsoft.Graphics.Canvas.Geometry.CanvasArcSize' is found in more than one assembly."
"Message",Normal,"file:///C:/Users/Eric L/Source/Repos/PenappleWindowsApp/PenappleWindowsApp/PenappleWindowsApp/obj/x86/Release/ilc/in/Microsoft.Graphics.Canvas.winmd"
"Message",Normal,"file:///C:/Users/Eric L/Source/Repos/PenappleWindowsApp/PenappleWindowsApp/PenappleWindowsApp/obj/x86/Release/ilc/in/Microsoft.Graphics.Canvas.winmd"
"Message",Normal,"The type 'Microsoft.Graphics.Canvas.Geometry.CanvasCapStyle' is found in more than one assembly."
"Message",Normal,"file:///C:/Users/Eric L/Source/Repos/PenappleWindowsApp/PenappleWindowsApp/PenappleWindowsApp/obj/x86/Release/ilc/in/Microsoft.Graphics.Canvas.winmd"
"Message",Normal,"file:///C:/Users/Eric L/Source/Repos/PenappleWindowsApp/PenappleWindowsApp/PenappleWindowsApp/obj/x86/Release/ilc/in/Microsoft.Graphics.Canvas.winmd"
"Message",Normal,"The type 'Microsoft.Graphics.Canvas.Geometry.CanvasDashStyle' is found in more than one assembly."
"Message",Normal,"file:///C:/Users/Eric L/Source/Repos/PenappleWindowsApp/PenappleWindowsApp/PenappleWindowsApp/obj/x86/Release/ilc/in/Microsoft.Graphics.Canvas.winmd"
"Message",Normal,"file:///C:/Users/Eric L/Source/Repos/PenappleWindowsApp/PenappleWindowsApp/PenappleWindowsApp/obj/x86/Release/ilc/in/Microsoft.Graphics.Canvas.winmd"
"Message",Normal,"The type 'Microsoft.Graphics.Canvas.Geometry.CanvasFigureFill' is found in more than one assembly."
"Message",Normal,"file:///C:/Users/Eric L/Source/Repos/PenappleWindowsApp/PenappleWindowsApp/PenappleWindowsApp/obj/x86/Release/ilc/in/Microsoft.Graphics.Canvas.winmd"
"Message",Normal,"file:///C:/Users/Eric L/Source/Repos/PenappleWindowsApp/PenappleWindowsApp/PenappleWindowsApp/obj/x86/Release/ilc/in/Microsoft.Graphics.Canvas.winmd"
"Message",Normal,"The type 'Microsoft.Graphics.Canvas.Geometry.CanvasFigureLoop' is found in more than one assembly."
"Message",Normal,"file:///C:/Users/Eric L/Source/Repos/PenappleWindowsApp/PenappleWindowsApp/PenappleWindowsApp/obj/x86/Release/ilc/in/Microsoft.Graphics.Canvas.winmd"
"Message",Normal,"file:///C:/Users/Eric L/Source/Repos/PenappleWindowsApp/PenappleWindowsApp/PenappleWindowsApp/obj/x86/Release/ilc/in/Microsoft.Graphics.Canvas.winmd"
"Message",Normal,"The type 'Microsoft.Graphics.Canvas.Geometry.CanvasFigureSegmentOptions' is found in more than one assembly."
"Message",Normal,"file:///C:/Users/Eric L/Source/Repos/PenappleWindowsApp/PenappleWindowsApp/PenappleWindowsApp/obj/x86/Release/ilc/in/Microsoft.Graphics.Canvas.winmd"
"Message",Normal,"file:///C:/Users/Eric L/Source/Repos/PenappleWindowsApp/PenappleWindowsApp/PenappleWindowsApp/obj/x86/Release/ilc/in/Microsoft.Graphics.Canvas.winmd"
"Message",Normal,"The type 'Microsoft.Graphics.Canvas.Geometry.CanvasFilledRegionDetermination' is found in more than one assembly."
"Message",Normal,"file:///C:/Users/Eric L/Source/Repos/PenappleWindowsApp/PenappleWindowsApp/PenappleWindowsApp/obj/x86/Release/ilc/in/Microsoft.Graphics.Canvas.winmd"
"Message",Normal,"file:///C:/Users/Eric L/Source/Repos/PenappleWindowsApp/PenappleWindowsApp/PenappleWindowsApp/obj/x86/Release/ilc/in/Microsoft.Graphics.Canvas.winmd"
"Message",Normal,"The type 'Microsoft.Graphics.Canvas.Geometry.CanvasGeometryCombine' is found in more than one assembly."
"Message",Normal,"file:///C:/Users/Eric L/Source/Repos/PenappleWindowsApp/PenappleWindowsApp/PenappleWindowsApp/obj/x86/Release/ilc/in/Microsoft.Graphics.Canvas.winmd"
"Message",Normal,"file:///C:/Users/Eric L/Source/Repos/PenappleWindowsApp/PenappleWindowsApp/PenappleWindowsApp/obj/x86/Release/ilc/in/Microsoft.Graphics.Canvas.winmd"
"Message",Normal,"The type 'Microsoft.Graphics.Canvas.Geometry.CanvasGeometryRelation' is found in more than one assembly."
"Message",Normal,"file:///C:/Users/Eric L/Source/Repos/PenappleWindowsApp/PenappleWindowsApp/PenappleWindowsApp/obj/x86/Release/ilc/in/Microsoft.Graphics.Canvas.winmd"
"Message",Normal,"file:///C:/Users/Eric L/Source/Repos/PenappleWindowsApp/PenappleWindowsApp/PenappleWindowsApp/obj/x86/Release/ilc/in/Microsoft.Graphics.Canvas.winmd"
"Message",Normal,"The type 'Microsoft.Graphics.Canvas.Geometry.CanvasGeometrySimplification' is found in more than one assembly."
"Message",Normal,"file:///C:/Users/Eric L/Source/Repos/PenappleWindowsApp/PenappleWindowsApp/PenappleWindowsApp/obj/x86/Release/ilc/in/Microsoft.Graphics.Canvas.winmd"
"Message",Normal,"file:///C:/Users/Eric L/Source/Repos/PenappleWindowsApp/PenappleWindowsApp/PenappleWindowsApp/obj/x86/Release/ilc/in/Microsoft.Graphics.Canvas.winmd"
"Message",Normal,"The type 'Microsoft.Graphics.Canvas.Geometry.CanvasLineJoin' is found in more than one assembly."
"Message",Normal,"file:///C:/Users/Eric L/Source/Repos/PenappleWindowsApp/PenappleWindowsApp/PenappleWindowsApp/obj/x86/Release/ilc/in/Microsoft.Graphics.Canvas.winmd"
"Message",Normal,"file:///C:/Users/Eric L/Source/Repos/PenappleWindowsApp/PenappleWindowsApp/PenappleWindowsApp/obj/x86/Release/ilc/in/Microsoft.Graphics.Canvas.winmd"
"Message",Normal,"The type 'Microsoft.Graphics.Canvas.Geometry.CanvasStrokeTransformBehavior' is found in more than one assembly."
"Message",Normal,"file:///C:/Users/Eric L/Source/Repos/PenappleWindowsApp/PenappleWindowsApp/PenappleWindowsApp/obj/x86/Release/ilc/in/Microsoft.Graphics.Canvas.winmd"
"Message",Normal,"file:///C:/Users/Eric L/Source/Repos/PenappleWindowsApp/PenappleWindowsApp/PenappleWindowsApp/obj/x86/Release/ilc/in/Microsoft.Graphics.Canvas.winmd"
"Message",Normal,"The type 'Microsoft.Graphics.Canvas.Geometry.CanvasSweepDirection' is found in more than one assembly."
"Message",Normal,"file:///C:/Users/Eric L/Source/Repos/PenappleWindowsApp/PenappleWindowsApp/PenappleWindowsApp/obj/x86/Release/ilc/in/Microsoft.Graphics.Canvas.winmd"
"Message",Normal,"file:///C:/Users/Eric L/Source/Repos/PenappleWindowsApp/PenappleWindowsApp/PenappleWindowsApp/obj/x86/Release/ilc/in/Microsoft.Graphics.Canvas.winmd"
"Message",Normal,"The type 'Microsoft.Graphics.Canvas.Text.CanvasDrawTextOptions' is found in more than one assembly."
"Message",Normal,"file:///C:/Users/Eric L/Source/Repos/PenappleWindowsApp/PenappleWindowsApp/PenappleWindowsApp/obj/x86/Release/ilc/in/Microsoft.Graphics.Canvas.winmd"
"Message",Normal,"file:///C:/Users/Eric L/Source/Repos/PenappleWindowsApp/PenappleWindowsApp/PenappleWindowsApp/obj/x86/Release/ilc/in/Microsoft.Graphics.Canvas.winmd"
"Message",Normal,"The type 'Microsoft.Graphics.Canvas.Text.CanvasTextAntialiasing' is found in more than one assembly."
"Message",Normal,"file:///C:/Users/Eric L/Source/Repos/PenappleWindowsApp/PenappleWindowsApp/PenappleWindowsApp/obj/x86/Release/ilc/in/Microsoft.Graphics.Canvas.winmd"
"Message",Normal,"file:///C:/Users/Eric L/Source/Repos/PenappleWindowsApp/PenappleWindowsApp/PenappleWindowsApp/obj/x86/Release/ilc/in/Microsoft.Graphics.Canvas.winmd"
"Message",Normal,"The type 'Microsoft.Graphics.Canvas.Effects.EffectBorderMode' is found in more than one assembly."
"Message",Normal,"file:///C:/Users/Eric L/Source/Repos/PenappleWindowsApp/PenappleWindowsApp/PenappleWindowsApp/obj/x86/Release/ilc/in/Microsoft.Graphics.Canvas.winmd"
"Message",Normal,"file:///C:/Users/Eric L/Source/Repos/PenappleWindowsApp/PenappleWindowsApp/PenappleWindowsApp/obj/x86/Release/ilc/in/Microsoft.Graphics.Canvas.winmd"
